,Unnamed: 0,latitude,longitude,address,position,pm2.5,long_wgs84,lat_wgs84,E_utm,N_utm,geometry,x,y,z
185,265,50.867241,4.40287,EVERE SHOPPING - AV DES LOISIRS / VRIJETIJDSLAAN,"50.867241, 4.40287",57.863476116499996,4.40287,50.867241,5244640.56076,10125090.5181,POINT (4.40287 50.86724100000001),-1599.725023549253,-5002.310759086546,3606.5784226268147
186,124,50.818283,4.363568,CHARLES GRAUX - CHAUSSEE DE WATERLOO (DEVANT N° 585 - 587)/ WATERLOOSESTEENWEG (N° 585 - 587),"50.818283, 4.363568",87.8359656847,4.363568,50.818283,5251761.33471,10121745.429,POINT (4.363568 50.81828300000001),-1853.2151182509308,-5095.548644573029,3345.238218165659
187,40,50.833931,4.343155,PORTE DE HAL/HALLEPOORT - BOULEVARD DU MIDI/ZUIDLAAN 142,"50.833931, 4.343155",84.70942246770001,4.343155,50.833931,5249576.53339,10119825.5277,POINT (4.343155 50.833931),-1937.7065991766583,-5007.224551853596,3429.670016608272
188,356,50.829715,4.455151,CENTRE SPORTIF - AVENUE JULES DU JARDIN FACE AU N°45 (ROND POINT DU TIBET),"50.829715, 4.455151",67.37301938510001,4.455151,50.829715,5249860.86365,10130001.4924,POINT (4.455151 50.829715),-1369.6158456483804,-5206.353822364441,3407.0035679024536
189,211,50.816528000000005,4.290832,METRO CERIA - CH DE MONS (FACE AU 1292 a 1284) / BERGENSESTEENWEG (TEGENOVER 1292 TOT 1284),"50.816528, 4.290832",98.6161597459,4.290832,50.816528000000005,5252209.653030001,10115152.6319,POINT (4.290832 50.816528),-2221.016989872116,-4952.74818276015,3335.7173094951313
190,122,50.822207,4.389325,GARE D'ETTERBEEK/STATION VAN ETTERBEEK - BOULEVARD GENERAL JACQUES/GENERAAL JACQUESLAAN,"50.822207, 4.389325",76.2721221332,4.389325,50.822207,5251126.98924,10124064.9664,POINT (4.389325 50.822207),-1717.188258211856,-5129.0992851434,3366.4886764997123
191,239,50.818771399999996,4.350961,DARWIN - AV. BRUGMANN / BRUGMANNLAAN 139-147,"50.8187714, 4.350961",79.4434469327,4.350961,50.818771399999996,5251726.28129,10120599.3728,POINT (4.350961 50.8187714),-1916.7277663376965,-5070.251988557157,3347.8859661407664
192,135,50.872744,4.376647,PARC LACROIX / LACROIX PARK - AV PRINCESSE ELISABETH/PRINSES ELISABETHLAAN,"50.872744, 4.376647",80.5927926709,4.376647,50.872744,5243927.06793,10122690.9439,POINT (4.376647 50.872744),-1723.770440309172,-4939.832314742326,3635.4247580363703
193,67,50.83975,4.385426,PARC CINQUANTENAIRE/JUBELPARK - AVENUE D'AUDERGHEM/OUDERGEMSESTEENWEG 45,"50.83975, 4.385426",71.9249263424,4.385426,50.83975,5248625.73172,10123633.0071,POINT (4.385426000000001 50.83975),-1717.9395168044055,-5065.650140025976,3460.8544429745457
194,24,50.855268,4.3587169999999995,ROGIER - BOULEVARD DU JARDIN BOTANIQUE/KRUIDTUINLAAN,"50.855268, 4.358717",67.2482267802,4.3587169999999995,50.855268,5246478.56416,10121143.5319,POINT (4.358717 50.855268),-1833.7862056463555,-4966.98070659313,3543.440674304108
195,121,50.823986,4.3737900000000005,ETANGS / VIJVERS - RUE GUILLAUME STOCQ (FACE AU N° 1-3-5)/ GUILLAUME STOCQSTRAAT (TEGENOVER N° 1-3-5),"50.823986, 4.37379",55.4870826708,4.3737900000000005,50.823986,5250915.962830001,10122647.715,POINT (4.37379 50.823986),-1794.666226629194,-5096.147927397107,3376.105809521185
196,330,50.847546,4.4500150000000005,VANDERVELDE - AVENUE EMILE VANDERVELDE 90,"50.847546, 4.450015",73.0925962447,4.4500150000000005,50.847546,5247322.97549,10129452.493999999,POINT (4.450015 50.847546),-1380.3593147796416,-5139.756211876413,3502.449891801295
197,353,50.815681,4.408119999999999,BEAULIEU - RUE JULES COCKX / JULES COCKXSTRAAT,"50.815681, 4.40812",69.5661934046,4.408119999999999,50.815681,5252008.08406,10125799.6662,POINT (4.40812 50.815681),-1627.0366993725543,-5181.316548986168,3331.118640651656
198,6,50.845333000000004,4.356475,GARE CENTRALE/CENTRAAL STATION - BLD DE L'IMPERATRICE/KEIZERINLAAN,"50.845333, 4.356475",89.7953549309,4.356475,50.845333000000004,5247907.18539,10120983.7206,POINT (4.356475 50.845333),-1857.0930711672295,-4995.609196767883,3490.663988153374
199,161,50.872592,4.379886,DEMOLDER - AVENUE EUGENE DEMOLDER / EUGENE DEMOLDERLAAN 68,"50.872592, 4.379886",72.6879923273,4.379886,50.872592,5243939.74139,10122984.945,POINT (4.379886 50.872592),-1707.9416586473365,-4945.911946709724,3634.6294592504205
200,109,50.824048,4.359896,CHATELAIN/KASTELEIN - RUE DE L'AQUEDUC /AQUADUCTSTRAAT 115-117-119,"50.824048, 4.359896",73.6288779035,4.359896,50.824048,5250945.80992,10121386.9989,POINT (4.359896 50.824048),-1865.2243381267967,-5070.525298219128,3376.4407841067296
201,271,50.851158,4.309591,DUBOIS - BD EMILE MACHTENS/LAAN 102-104,"50.851158, 4.309591",81.6700883909,4.309591,50.851158,5247200.45867,10116709.0062,POINT (4.309591 50.851158),-2081.174887319636,-4884.294806911068,3521.6496599706893
202,172,50.869764,4.388191,AEROPOLIS - CHAUSSEE D'HAECHT (FACE 586) / HAACHTSESTEENWEG (TEGENOVER 586),"50.869764, 4.388191",76.03960916279999,4.388191,50.869764,5244321.12141,10123749.6755,POINT (4.388191 50.869764),-1670.0750381512898,-4969.649103287549,3619.8174204146294
203,263,50.872002,4.4032860000000005,MAISON COMMUNALE D'EVERE/ EVERE GEMEENTEHUIS - SQUARE HOEDEMAEKERS / HOEDEMAEKERSESQUARE 7-8,"50.872002, 4.403286",64.7720549741,4.4032860000000005,50.872002,5243957.94041,10125106.7162,POINT (4.403286 50.872002),-1592.4023698519832,-4986.562036659499,3631.5416488092305
204,274,50.86002,4.3075019999999995,CORAY - CHEE DE GAND DEVANT 579-587 GENTSESTEENWEG VOOR 579-587,"50.86002, 4.307502",74.58484241859999,4.3075019999999995,50.86002,5245937.26162,10116482.394,POINT (4.307502 50.86002),-2078.9980350007477,-4851.059805116409,3568.560905693916
205,278,50.894005,4.3319019999999995,STADE / STADIUM - AVENUE HOUBA DE STROOPER / HOUBA DE STROOPERLAAN,"50.894005, 4.331902",75.9494451633,4.3319019999999995,50.894005,5241007.67028,10118547.6833,POINT (4.331902 50.894005),-1913.8627939069054,-4784.926137215783,3745.8312919148016
206,68,50.840282,4.3801309999999996,JEAN REY - PLACE JEAN REY/JEAN REYPLAATS,"50.840282, 4.380131",73.06063161659999,4.3801309999999996,50.840282,5248564.47364,10123150.565,POINT (4.380131 50.840282),-1744.137127911861,-5054.741487102005,3463.699637325556
207,125,50.817392,4.354105000000001,GEORGES BRUGMANN - PLACE GEORGES BRUGMANN/GEORGES BRUGMANNPLEIN N° 10 - 11,"50.817392, 4.354105",67.8991732946,4.354105000000001,50.817392,5251915.189259999,10120890.6634,POINT (4.354105 50.817392),-1902.3950476659902,-5080.5731069200165,3340.4058118523562
208,339,50.845365,4.41788,MEUDON - SQUARE MEUDON,"50.845365, 4.41788",63.37256966020001,4.41788,50.845365,5247729.08792,10126549.8271,POINT (4.41788 50.845365),-1546.9979482921308,-5100.050254810055,3490.8345343759606
209,90,50.867447999999996,4.326807,BROUSTIN - AV DE JETTE/ JETSELAAN 73 - 81,"50.867448, 4.326807",81.20876843479999,4.326807,50.867447999999996,5244822.1788800005,10118199.8675,POINT (4.326807 50.867448),-1974.9427388088739,-4865.592659870785,3607.6654843038923
210,249,50.794185999999996,4.366336,SAINT-JOB/SINT JOB - PLACE SAINT JOB/SINT-JOB PLEIN,"50.794186, 4.366336",70.9531500802,4.366336,50.794185999999996,5255205.75242,10122102.6427,POINT (4.366336 50.794186),-1865.9089538922838,-5175.002198860435,3213.6236583604914
211,332,50.845228999999996,4.404311,VERGOTE - BD BRAND WHITLOK,"50.845229, 4.404311",65.8157864961,4.404311,50.845228999999996,5247787.56307,10125320.4665,POINT (4.404311 50.84522900000001),-1616.1999373853237,-5079.042540323461,3490.109688244809
212,163,50.859111999999996,4.39157,CHAZAL - AVENUE ERNEST CAMBIER (FACE 7)/ ERNEST CAMBIERLAAN (TEGENOVER 7),"50.859112, 4.39157",50.5839205185,4.39157,50.859111999999996,5245836.29355,10124103.3777,POINT (4.39157 50.859112),-1665.3381898240086,-5011.571910202876,3563.7672065356896
213,127,50.832194,4.377694,DÉMONTÉE POUR TRAVAUX - GRAY  -  RUE DES DEUX PONTS (FACE 4)/ TWEEBRUGGENSTRAAT (TEGENOVER 4),"50.832194, 4.377694",49.9237763459,4.377694,50.832194,5249729.50701,10122965.4756,POINT (4.377694 50.832194),-1765.5949933189293,-5076.770440034817,3420.338757894579
214,64,50.832749,4.3310580000000005,VETERINAIRES/VEEARTSEN - RUE DE FRANCE / FRANKRIJKSTRAAT,"50.832749, 4.331058",67.8202577155,4.3310580000000005,50.832749,5249778.777,10118733.5243,POINT (4.331058 50.832749),-1999.6430160690252,-4987.177518041411,3423.321371391925
215,74,50.831936,4.3530370000000005,PLACE LOIX/LOIXPLEIN - RUE BERCKMANS/ BERCKMANSSTRAAT 78 - 84,"50.831936, 4.353037",86.3283618559,4.3530370000000005,50.831936,5249835.080019999,10120730.3976,POINT (4.353037 50.831936),-1890.5338186111587,-5032.523310996827,3418.951886903506
216,209,50.828602000000004,4.299621,VEEWEYDE / VEEWEIDE - BD THEO LAMBERT (FACE 5 a 9) / THEO LAMBERTLAAN (TEGENOVER ( tot 9),"50.828602, 4.299621",74.9393993009,4.299621,50.828602000000004,5250456.998819999,10115899.699,POINT (4.299621 50.828602),-2161.0873952835477,-4934.822766625273,3401.00963420327
217,194,50.885884999999995,4.342003,AVENUE HOUBA DE STROOPER LAAN 30-32,"50.885885, 4.342003",60.296474374700004,4.342003,50.885884999999995,5242142.16625,10119496.8046,POINT (4.342003 50.885885),-1876.3817170388656,-4832.208510546441,3703.8619794161914
218,324,50.819641,4.412926000000001,THOMAS BALIS - CHEE DE WAVRE 1395 à 1403 / WAVERSESTEENWEG 1395 TOT 1403,"50.819641, 4.412926",70.8090481686,4.412926000000001,50.819641,5251427.06334,10126217.7534,POINT (4.412926 50.819641),-1598.2125390507729,-5176.431410967674,3352.5983248173475
219,241,50.803917,4.349116,STATUAIRES/BEELDHOUWWERK - AVENUE DE FRE/DE FRELAAN 62,"50.803917, 4.349116",86.88339652110001,4.349116,50.803917,5253859.27975,10120496.5065,POINT (4.349116 50.803917),-1943.537102522959,-5112.631650905349,3267.002009989818
220,81,50.870259000000004,4.343195,PONT BOCKSTAEL/BRUG BOCKSTAEL - BLD EMILE BOCKSTAEL/EMILE BOCKSTAELLAAN 5,"50.870259, 4.343195",61.1917454339,4.343195,50.870259000000004,5244375.298669999,10119672.1789,POINT (4.343195 50.870259),-1891.2767242120597,-4887.826061556894,3622.4121444720954
221,268,50.862808,4.410791000000001,DUNANT - AV HENRI DUNANT / HENRI DUNANTLAAN,"50.862808, 4.410791",75.5059659219,4.410791000000001,50.862808,5245252.40817,10125828.0822,POINT (4.410791 50.862808),-1564.7857724636974,-5030.0421109542895,3583.2614819911905
222,205,50.835503,4.2995730000000005,DE LINDE - PLACE DE LINDE 22 / DE LINDEPLEIN 22,"50.835503, 4.299573",66.37464485859999,4.2995730000000005,50.835503,5249468.785540001,10115866.4766,POINT (4.299573 50.835503),-2151.856789317142,-4913.102962309521,3438.1059669555166
223,319,50.885197,4.317648,ANCIENNE BARRIERE / OUDE AFSPANNINGSPLEIN - PLACE DE L'ANCIENNE BARRIERE FACE 10,"50.885197, 4.317648",80.0680664021,4.317648,50.885197,5242306.471030001,10117295.0334,POINT (4.317648 50.885197),-1994.4815544645714,-4787.4318251810055,3700.29469747271
224,221,50.821846,4.284394,CURIE - SQUARE MARIE CURIE (FACE 30) / MARIE CURIE SQUARE (TEGENOVER 30),"50.821846, 4.284394",70.6572126001,4.284394,50.821846,5251464.7898,10114546.3929,POINT (4.284394000000001 50.821846),-2245.462042359792,-4922.137727942983,3364.535837746668
225,293,50.810528000000005,4.40231,KEYM - AVENUE DU COLVERT,"50.810528, 4.40231",72.3210036551,4.40231,50.810528000000005,5252762.85915,10125295.7264,POINT (4.40231 50.810528),-1662.328194073736,-5188.05396667198,3303.0897677911635
226,313,50.814958000000004,4.416987000000001,DEMEY - INTERSECTION BD INVALIDENLAAN / AV LOUIS DEHOUXLAAN,"50.814958, 4.416987",67.95204228850001,4.416987000000001,50.814958000000004,5252086.09104,10126607.5682,POINT (4.416987 50.814958),-1581.7313366314154,-5197.842329893919,3327.1913218631034
227,128,50.832355,4.432358,MUSEE DU TRAM - AVENUE DE TERVUREN / TERVURENLAAN,"50.832355, 4.432358",69.6251481991,4.432358,50.832355,5249549.897369999,10127922.1486,POINT (4.432358 50.832355),-1485.4271089140436,-5165.124379711973,3421.2040930362905
228,4,50.847976,4.343696,JARDIN AUX FLEURS/BLOEMENHOF - PLACE DU JARDIN AUX FLEURS/BLOEMENHOFPLEIN - RUE DES 6 JETONS/ZES PENNIGENSTRAAT 71,"50.847976, 4.343696",66.635230758,4.343696,50.847976,5247563.90107,10119813.8591,POINT (4.343696 50.847976),-1917.4469309928097,-4962.846961344318,3504.737979521682
229,304,50.893496999999996,4.363297,ARAUCARIA - AV DES CROIX DE FEU DEV 221C,"50.893497, 4.363297",73.3096244056,4.363297,50.893496999999996,5240994.37906,10121391.0085,POINT (4.363297 50.893497),-1763.3722395215416,-4844.43154405671,3743.2128392375853
230,343,50.861788,4.2929129999999995,VANDENDRIESCH - RUE J-B VANDENDRIESCH 22-24,"50.861788, 4.292913",84.8557757647,4.2929129999999995,50.861788,5245722.76866,10115153.1551,POINT (4.292913 50.861788),-2146.97340639688,-4814.444387725427,3577.8864472931114
231,303,50.807903,4.392755999999999,VIEUX TILLEUL - AV DU BOIS DE LA CAMBRE FACE 113,"50.807903, 4.392756",82.0451668365,4.392755999999999,50.807903,5253166.13564,10124440.3879,POINT (4.392756 50.807903),-1714.5368028016317,-5180.149169373079,3288.7777569915174
232,32,50.850176,4.346384,DANSAERT - RUE ANTOINE DANSAERT/ANTOINE DANSAERTSTRAAT 60-62-64,"50.850176, 4.346384",82.9287572766,4.346384,50.850176,5247241.54789,10120047.9788,POINT (4.346384 50.850176),-1901.3358144106537,-4960.771386376992,3516.4343265505004
233,296,50.79528,4.40832,GARE DE BOITSFORT / BOSVOORDE STATION - CHEE DE LA HULPE DVT 187 / HULPSESTEENWEG 187,"50.79528, 4.40832",77.6193219124,4.40832,50.79528,5254930.05754,10125910.3595,POINT (4.40832 50.79528000000001),-1646.0076425261843,-5245.399737824818,3219.63995365518
234,157,50.863388,4.386222,HELIOTROPES/HELIOTROPEN - BOULEVARD LAMBERMONT /  LAMBERMONTLAAN 374,"50.863388, 4.386222",71.5451252288,4.386222,50.863388,5245239.3171,10123599.7653,POINT (4.386222 50.863388),-1687.217989137014,-4988.11311867613,3586.316211995748
235,280,50.897521999999995,4.334830999999999,HEYSEL / HEISEL - AVENUE DE L'IMPERATRICE CHARLOTTE / KEIZERIN CHARLOTTELAAN,"50.897522, 4.334831",80.4685940834,4.334830999999999,50.897521999999995,5240496.50182,10118797.6632,POINT (4.334831 50.89752200000001),-1894.9711677532339,-4778.23549919526,3763.932888298378
236,53,50.837499,4.335947,GARE DU MIDI / ZUIDSTATION - PLACE VICTOR HORTA / VICTOR HORTAPLEIN,"50.837499, 4.335947",69.90468507770001,4.335947,50.837499,5249085.25898,10119156.4998,POINT (4.335947 50.837499),-1969.2369558656105,-4981.71564461977,3448.805017365258
237,290,50.791579999999996,4.332669,GARE DE CALEVOET / KALEVOET STATION - CHEE D'ALSEMBERG / ALSEMBERGSESTEENWEG 1006,"50.79158, 4.332669",62.1561504265,4.332669,50.791579999999996,5255671.95616,10119056.3304,POINT (4.332669 50.79158),-2042.1427118910492,-5117.022741326567,3199.276857200236
238,323,50.855185999999996,4.415246,CARENE - AV LEON GROSJEAN 79,"50.855186, 4.415246",75.8402680207,4.415246,50.855185999999996,5246330.66641,10126266.3531,POINT (4.415246 50.855186),-1550.313159685198,-5062.931468958099,3543.0064983768634
239,56,50.845817,4.383722,ARCHIMEDE / ARCHIMEDES - RUE ARCHIMEDE/ARCHIMEDESSTRAAT 58-64,"50.845817, 4.383722",72.6806896267,4.383722,50.845817,5247761.84043,10123451.4983,POINT (4.383722 50.845817),-1719.7597043065614,-5042.749257999755,3493.2431178471284
240,201,50.842667,4.295939,PETERBOS - BD MARIA GROENINCKX DE MAY (FACE 26) / MARIA GROENINCKX DE MAYLAAN (TEGENOVER 26),"50.842667, 4.295939",57.088533131999995,4.295939,50.842667,5248452.48813,10115507.0394,POINT (4.295939 50.842667),-2159.677687212872,-4882.599575475659,3476.442818876759
241,149,50.856208,4.403386,JULES LEBRUN - CHAUSSEE DE LOUVAIN (FACE 593) / LEUVENSE STEENWEG (TEGENOVER 593),"50.856208, 4.403386",60.021995610699996,4.403386,50.856208,5246218.392519999,10125187.051,POINT (4.403386 50.856208),-1609.1470822999597,-5040.737027103307,3548.4161101983586
242,196,50.846874,4.29817,PRINCE DE LIEGE / PRINS VAN LUIK - CHEE DE NINOVE (FACE 629) / NINOOFSESTEENWEG (TEGENOVER 629),"50.846874, 4.29817",65.5043449035,4.29817,50.846874,5247844.18429,10115691.7383,POINT (4.29817 50.846874),-2142.8738867308302,-4873.9739109578,3498.872792896283
243,43,50.845256,4.374501,JOSEPH II/JOZEF II - RUE JOSEPH II/JOZEF II-STRAAT,"50.845256, 4.374501",82.86850557140001,4.374501,50.845256,5247868.06879,10122618.12,POINT (4.374501 50.845256),-1766.8344802810795,-5028.525305724623,3490.2535966569794
244,108,50.828012,4.3717559999999995,FLAGEY - PLACE FLAGEY (FACE 11)/EUGENE FLAGEYPLEIN (TEGENOVER 11),"50.828012, 4.371756",73.9788415564,4.3717559999999995,50.828012,5250345.0557699995,10122445.4152,POINT (4.371756 50.828012),-1800.4725215996682,-5079.634560377127,3397.8305478623856
245,286,50.80814,4.336901,BENS - CHEE D'ALSEMBERG DEVANT LE 548 / ALSEMBERSESTEENWEG VOOR 548,"50.80814, 4.336901",51.386661895100005,4.336901,50.80814,5253287.76332,10119369.3785,POINT (4.336901 50.80814),-2000.7639212139757,-5075.629859711024,3290.0708592336305
246,130,50.820244,4.4300809999999995,ROND POINT DU SOUVERAIN - BOULEVARD DU SOUVERAIN FACE / VORSTLAAN VOOR 207,"50.820244, 4.430081",89.0083571717,4.4300809999999995,50.820244,5251290.962280001,10127771.4113,POINT (4.430081 50.820244),-1508.6166051214475,-5201.143187535585,3355.8644909328536
247,325,50.821735,4.405622,HANKAR - CHEE DE WAVRE / WAVERSESTEENWEG 1208,"50.821735, 4.405622",84.185027625,4.405622,50.821735,5251148.14429,10125545.5932,POINT (4.405622 50.821735),-1633.8546523982857,-5157.9161804333025,3363.9352922523344
248,106,50.830011999999996,4.378625,GERMOIR/MOUTERIJ - AVENUE DE LA COURONNE/KROONLAAN 92-94-96,"50.830012, 4.378625",61.4663473971,4.378625,50.830011999999996,5250039.37193,10123059.5919,POINT (4.378625 50.830012),-1763.3085112613292,-5085.451244239393,3408.6023142304766
249,65,50.829985,4.344557,PARVIS DE ST GILLES/ST-GILLISVOORPLEIN - CHAUSSEE DE WATERLOO/ WATERLOOSESTEENWEG 65-69,"50.829985, 4.344557",67.1043408291,4.344557,50.829985,5250137.80444,10119969.7511,POINT (4.344557 50.829985),-1935.5360720985366,-5022.525469090738,3408.456986077459
250,231,50.805801,4.3194,KERSBEEK - AV KERSBEEK 107 / KERSBEEKLAAN 107,"50.805801, 4.3194",59.4316808904,4.3194,50.805801,5253670.2972099995,10117790.7018,POINT (4.3194 50.805801),-2092.2228650157117,-5046.934048678787,3277.3009003434818
251,250,50.80534,4.372123,SAINTE-ELISABETH - AV DE FRE CROISEMENT CH DE WATERLOO / DEFRELAAN - WATERLOOSESTEENWEG,"50.80534, 4.372123",71.9381969224,4.372123,50.80534,5253591.51845,10122578.8786,POINT (4.372123 50.80534),-1823.8534309652648,-5151.601989943606,3274.781916336615
252,342,50.864761,4.294429,MAISON COMMUNALE DE BERCHEM ST AGHATE - AVENUE DU ROI ALBERT DVT 38,"50.864761, 4.294429",56.9405175212,4.294429,50.864761,5245293.17538,10115278.1331,POINT (4.294429 50.864761),-2135.345246652032,-4807.950982274333,3593.542685101688
253,168,50.866378999999995,4.303281,HOPITAL FRANÇAIS/FRANS HOSPITAAL - AVENUE JOS GOFFINLAAN 133-135,"50.866379, 4.303281",78.0665201707,4.303281,50.866378999999995,5245038.15921,10116073.2838,POINT (4.303281 50.866379),-2090.3865246870514,-4821.3235980806085,3602.0499635621154
254,13,50.840184,4.341324,LEMONNIER - BLD. MAURICE LEMONNIER/DE MAURICE LEMONNIERLAAN 202-204-206,"50.840184, 4.341324",66.6649921522,4.341324,50.840184,5248686.1040199995,10119632.4831,POINT (4.341324 50.840184),-1939.0571685464608,-4983.584361371983,3463.175596211833
255,7,50.846319,4.3622440000000005,PARC/PARK - RUE ROYALE  (FACE N°66-68)/KONINGSSTRAAT (TEGENOVER N°66-68),"50.846319, 4.362244",62.698390911400004,4.3622440000000005,50.846319,5247750.0335800005,10121502.3624,POINT (4.362244 50.846319),-1827.061117268528,-5003.00418728383,3495.917301050747
256,272,50.850845,4.299658999999999,SCHEUTBOS - BD METTEWIE/LAAN FACE/VOOR 419,"50.850845, 4.299659",60.39695892859999,4.299658999999999,50.850845,5247271.66289,10115810.1126,POINT (4.299659 50.850845),-2130.0242897387743,-4864.3934941133275,3519.987707301086
257,41,50.859302,4.35485,SAINT ROCH/SINT-ROCHUS - CHAUSSEE D'ANVERS/ANTWERPSELAAN 37,"50.859302, 4.35485",67.0741025388,4.35485,50.859302,5245911.74221,10120775.5286,POINT (4.35485 50.859302),-1847.962144174499,-4946.421730425605,3564.7705365803486
258,57,50.849761,4.369356,MADOU - RUE SCAILQUIN/SCAILQUINSTRAAT,"50.849761, 4.369356",72.9244282366,4.369356,50.849761,5247237.43622,10122131.879,POINT (4.369356 50.849761),-1787.3760202845099,-5004.510025328651,3514.229270906629
259,46,50.843556,4.3550059999999995,ALBERTINE/ALBERTINA - BLD DE L'EMPEREUR/KEIZERSLAAN face/tegenover 2,"50.843556, 4.355006",73.7665396324,4.3550059999999995,50.843556,5248165.68198,10120858.302000001,POINT (4.355006 50.843556),-1866.5965951729859,-4998.67883404238,3481.187737681684
260,49,50.8615,4.351143,WILLEBROECK/WILLEBROEK - QUAI DE WILLEBROECK/WILLEBROEKKAAI 22 BIS,"50.8615, 4.351143",69.987682799,4.351143,50.8615,5245607.3007,10120430.0994,POINT (4.351143 50.8615),-1863.5119521982224,-4932.1957889745045,3576.3681162929142
261,171,50.854789000000004,4.312201,PISCINE LOUIS NAMECHE ZWEMBAD - RUE CHARLES MALISSTRAAT / PARKING PISCINE / ZWEMBAD PARKING,"50.854789, 4.312201",72.49729137770001,4.312201,50.854789000000004,5246673.62715,10116930.2386,POINT (4.312201 50.854789),-2063.4244305008797,-4877.901051702022,3540.904114688285
262,3,50.853203,4.341823000000001,PORTE DE FLANDRE/VLAAMSEPOORT - BLD DE NIEUPORT/NIEUWPOORTLAAN 1,"50.853203, 4.341823",76.4636465651,4.341823000000001,50.853203,5246820.65099,10119621.5195,POINT (4.341823 50.85320300000001),-1920.0784894260896,-4942.103410985241,3532.499606450264
263,114,50.820391,4.385358,SAISONS/JAARGETIJDEN  -  AVENUE DES SAISONS 2 / JAARGETIJDENLAAN 2,"50.820391, 4.385358",75.9255085876,4.385358,50.820391,5251398.3131,10123713.1701,POINT (4.385358 50.820391),-1739.4828344176117,-5128.0279365401975,3356.660535536735
264,314,50.812325,4.427962,HERRMANN DEBROUX - AV HERRMANN DEBROUXLAAN,"50.812325, 4.427962",70.0731934033,4.427962,50.812325,5252431.38263,10127615.5772,POINT (4.427962 50.812325),-1527.0438758948292,-5223.278878862464,3312.8742437227193
265,307,50.881889,4.347448,KAREL BOGAERT - BD EMILE BOCKSTAEL / EMILE BOCKSTAELLAAN 307,"50.881889, 4.347448",55.601103425699996,4.347448,50.881889,5242699.13751,10120007.0011,POINT (4.347448 50.881889),-1855.3101308070193,-4856.140962084625,3683.118281414358
266,289,50.801594,4.340061,SQUARE GEORGES MARLOWSQUARE - SQUARE MARLOW FACE 3-4-5 / MARLOWSQUARE VOOR 3-4-5,"50.801594, 4.340061",74.9648619104,4.340061,50.801594,5254216.94937,10119684.4754,POINT (4.340061 50.801594),-1992.5071535250736,-5101.879064497575,3254.287365060554
267,75,50.825888,4.340388,GENERAL BARON/GENERAAL BARON - AV DU PARC / PARKLAAN 51 - 55,"50.825888, 4.340388",67.5158540742,4.340388,50.825888,5250735.98577,10119609.2952,POINT (4.340388 50.825888),-1961.517467150842,-5027.379781132115,3386.3760515226527
268,115,50.817775,4.384971,PETITE SUISSE / KLEIN ZWITSERLAND - PLACE DE LA PETITE SUISSE (FACE 16-18) / KLEIN ZWITSERLANDPLEIN (TEGENOVER 16 - 18),"50.817775, 4.384971",67.269211196,4.384971,50.817775,5251774.09948,10123689.7241,POINT (4.384971 50.817775),-1744.2852596037314,-5135.65135854701,3342.4833666876184
269,158,50.867955,4.379576999999999,VAN YSENDIJCK - AVENUE VOLTAIRE (FACE 6) / VOLTAIRELAAN (TEGENOVER 6),"50.867955, 4.379577",78.4049566324,4.379576999999999,50.867955,5244604.30286,10122977.5302,POINT (4.379577 50.867955),-1714.9576283903364,-4961.259698665344,3610.327344608083
270,94,50.849215,4.329184,DUCHESSE DE BRABANT/HERTOGIN VAN BRABANT - RUE DE BIRMINGHAM / BIRMINGHAMSTRAAT,"50.849215, 4.329184",64.8311243828,4.329184,50.849215,5247426.00469,10118493.1331,POINT (4.329184 50.849215),-1987.6382197309763,-4930.468164747268,3511.3272396457705
271,54,50.863445,4.34635,FERMÉE - AGRANDISSEMENT STATION - TOUR ET TAXIS/THURN &TAXIS - RUE PICARD/ PICARDSTRAAT 3,"50.863445, 4.34635",74.14765543899999,4.34635,50.863445,5245342.03211,10119987.4337,POINT (4.34635 50.863445),-1884.637201212009,-4916.7028337366355,3586.6163531292145
272,70,50.818113000000004,4.371446,AURORE/DAGERAAD - AVENUE LOUISE/LOUIZALAAN 440,"50.818113, 4.371446",48.07760091390001,4.371446,50.818113000000004,5251763.7092699995,10122461.0052,POINT (4.371446 50.818113),-1813.2054238388114,-5110.52588355677,3344.3164151224996
273,45,50.833079999999995,4.35743,STEPHANIE/STEFANIA - AV LOUISE/LOUIZALAAN 61A-63-65,"50.83308, 4.35743",93.700298358,4.35743,50.833079999999995,5249659.11366,10121123.8183,POINT (4.35743 50.83308),-1867.0471771878088,-5037.109087133857,3425.0996894205223
274,136,50.869809000000004,4.371808000000001,PAVILLON/PAVILJOEN - PLACE PAVILLON /PAVILJOENPLAATS 92-94-96,"50.869809, 4.371808",69.9193069262,4.371808000000001,50.869809000000004,5244360.6799800005,10122265.6633,POINT (4.371808 50.869809),-1751.2106227416843,-4941.4690287941485,3620.0533410800595
275,285,50.813469,4.338951,COGHEN - AV COGHEN 1 A 5 / COGHENSTRAAT 1 TOT 5,"50.813469, 4.338951",73.46672758369999,4.338951,50.813469,5252518.76443,10119532.4805,POINT (4.338951 50.813469),-1983.9301650060372,-5063.3243040402385,3319.0976322631054
276,104,50.833304,4.366611,FERNAND COCQ - PLACE FERNAND COCQ (FACE AU 19-23) / FERNAND COCQPLEIN (TEGENOVER 19 - 23) (FERMÉE),"50.833304, 4.366611",63.2281196023,4.366611,50.833304,5249601.54687,10121955.4561,POINT (4.366611 50.833304),-1820.4633621227426,-5053.315978262101,3426.3029304207325
